ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Norte,PA,1503705,Interior,Municipal,Urbana,186.281416,137.061487,Masculino,Parda,Março,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,RO,1100205,Capital,Estadual,Urbana,234.068628,250.228696,Feminino,Parda,Junho,2002,"Sim, quatro ou mais",Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,BA,2924603,Interior,Municipal,Rural,265.757944,322.653918,Masculino,Amarela,Setembro,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sul,RS,4302501,Interior,Municipal,Urbana,151.42076,292.099707,Feminino,Branca,Outubro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,RS,4313409,Interior,Municipal,Urbana,315.639806,314.722238,Masculino,Branca,Julho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3109303,Interior,Municipal,Urbana,252.611842,255.010117,Masculino,Parda,Maio,2003,Não tem,Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",NA,Continuar estudando e trabalhar
2017,Sudeste,SP,3518800,Interior,Estadual,Urbana,293.938916,307.875875,Feminino,Preta,Novembro,2002,"Sim, um",Não sei,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,RJ,3302254,Interior,Municipal,Urbana,304.897096,206.277037,Feminino,Branca,Setembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,PR,4104808,Interior,Estadual,Urbana,274.063214,269.867248,Feminino,Branca,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3306305,Interior,Municipal,Urbana,252.636138,201.435756,Feminino,Preta,Junho,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304151,Interior,Municipal,Urbana,243.135563,277.222566,Masculino,Não quero declarar,Junho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,ES,3203205,Interior,Municipal,Urbana,290.421425,252.382004,Feminino,Branca,Fevereiro,2002,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3500105,Interior,Estadual,Urbana,188.224614,156.224899,Feminino,Parda,Maio,2003,Não tem,Não sei,Não sei,Mais de 3 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Sudeste,SP,3508504,Interior,Estadual,Urbana,351.923192,288.265381,Masculino,Branca,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,225.901147,181.672731,Feminino,Amarela,Maio,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2101251,Interior,Municipal,Urbana,304.435083,196.153931,Feminino,Parda,Abril,2003,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,BA,2913101,Interior,Municipal,Urbana,250.97915,253.330217,Feminino,Parda,Julho,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,290.178132,241.284191,Feminino,Parda,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Norte,PA,1500800,Interior,Estadual,Urbana,239.45786,208.480928,Masculino,Parda,Setembro,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3112307,Interior,Estadual,Urbana,248.86968,274.347521,Feminino,Parda,Março,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,CE,2304400,Capital,Estadual,Urbana,275.75188,266.056173,Masculino,Parda,Setembro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Estadual,Urbana,229.850404,243.125284,Feminino,Parda,Junho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,PR,4113700,Interior,Estadual,Urbana,316.56901,358.703632,Feminino,Branca,Janeiro,2003,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Ainda não sei
2017,Sul,PR,4126272,Interior,Estadual,Urbana,299.613312,314.492465,Masculino,Branca,Abril,2002,"Sim, um",Nunca estudou,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3517208,Interior,Estadual,Urbana,249.666165,245.263277,Masculino,Branca,Novembro,2003,Não tem,Completou a Faculdade,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,PE,2603454,Interior,Estadual,Urbana,275.06101,254.661572,Masculino,Branca,Maio,2002,"Sim, um",Não sei,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3534609,Interior,Estadual,Urbana,241.304921,241.839537,Feminino,Parda,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,PA,1502202,Interior,Estadual,Rural,174.619033,226.811152,Masculino,Branca,Novembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,BA,2918001,Interior,Estadual,Urbana,242.022622,203.661723,Masculino,Branca,Janeiro,2000,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Não faço trabalhos domésticos,Sim,Somente trabalhar
2017,Sudeste,SP,3544202,Interior,Estadual,Urbana,263.754805,332.569217,Masculino,Branca,Outubro,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sul,SC,4207502,Interior,Estadual,Urbana,254.033801,270.122284,Masculino,Branca,Maio,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4115200,Interior,Estadual,Urbana,276.720477,278.212922,Feminino,Branca,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,268.08349,228.876094,Feminino,Branca,Março,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3549904,Interior,Estadual,Urbana,370.208184,402.453351,Masculino,Branca,Janeiro,2003,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,RS,4300638,Interior,Municipal,Urbana,287.77215,252.994807,Feminino,Branca,Maio,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MT,5106752,Interior,Municipal,Rural,189.201915,204.396093,Masculino,Parda,Maio,2002,Não tem,Nunca estudou,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,CE,2301109,Interior,Municipal,Rural,273.092303,302.84305,Feminino,Parda,Abril,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3117702,Interior,Estadual,Urbana,274.309867,271.388078,Masculino,Amarela,Julho,2001,"Sim, um",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,SC,4205407,Capital,Estadual,Urbana,338.131946,296.814225,Masculino,Branca,Agosto,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Estadual,Urbana,325.39965,284.92112,Feminino,Branca,Abril,2000,"Sim, dois",Completou a Faculdade,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,214.918065,210.848079,Masculino,Parda,Março,2001,"Sim, dois",Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4108403,Interior,Estadual,Urbana,306.529512,329.806907,Masculino,Branca,Novembro,2003,"Sim, quatro ou mais","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,NA,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Municipal,Urbana,253.100244,285.634194,Feminino,Parda,Maio,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2602902,Interior,Municipal,Urbana,206.303721,194.387006,Masculino,Parda,Julho,2001,Não tem,Completou a Faculdade,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,AM,1302603,Capital,Estadual,Urbana,276.553048,243.462371,Masculino,Não quero declarar,Setembro,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Nordeste,RN,2412005,Interior,Estadual,Urbana,233.096285,270.583117,Masculino,Branca,Outubro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Municipal,Urbana,309.7387,306.961253,Feminino,Branca,Julho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5201405,Interior,Estadual,Urbana,302.197411,267.427324,Masculino,Parda,Março,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Sul,RS,4300604,Interior,Estadual,Urbana,226.013041,189.878564,Masculino,Preta,Agosto,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3548708,Interior,Estadual,Urbana,354.927654,314.829999,Masculino,Parda,Fevereiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Sudeste,SP,3518800,Interior,Estadual,Urbana,214.045771,226.990902,NA,NA,NA,NA,NA,NA,Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3549904,Interior,Municipal,Urbana,296.665376,235.47396,Masculino,Branca,Abril,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,PR,4114609,Interior,Estadual,Urbana,278.788461,302.334095,Masculino,Parda,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3162708,Interior,Estadual,Urbana,222.282394,196.970462,Masculino,Parda,Dezembro,2002,NA,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,263.068011,209.523934,Masculino,Parda,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,GO,5208707,Capital,Municipal,Urbana,184.937579,187.335127,Masculino,Preta,Março,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Centro-Oeste,MT,5108402,Interior,Estadual,Urbana,269.211031,289.241261,Feminino,Parda,Maio,2003,Não tem,Não sei,Completou a Faculdade,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sudeste,SP,3548906,Interior,Estadual,Rural,328.118893,255.823965,Masculino,Branca,Março,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,330.212386,216.215867,Feminino,Parda,Julho,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sul,PR,4107124,Interior,Estadual,Urbana,233.101023,210.641557,Masculino,Parda,Abril,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,208.86997,198.530416,Masculino,NA,Dezembro,2001,NA,NA,NA,NA,NA,NA,NA
2017,Nordeste,BA,2930154,Interior,Municipal,Rural,187.20142,170.632208,NA,Branca,Março,2001,Não tem,Não sei,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,PR,4115200,Interior,Estadual,Urbana,312.53254,264.49538,Masculino,Parda,Agosto,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3526902,Interior,Estadual,Urbana,261.428873,262.494044,Masculino,Parda,Dezembro,2003,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4104808,Interior,Estadual,Urbana,221.576042,314.893213,NA,Branca,Março,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,RN,2401008,Interior,Municipal,Rural,165.549233,239.645148,Masculino,Parda,Outubro,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4106902,Capital,Estadual,Urbana,249.792935,279.462619,Feminino,Branca,Fevereiro,2002,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,155.833849,133.926543,Masculino,Preta,Agosto,2001,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sul,SC,4209102,Interior,Municipal,Urbana,254.414386,264.992654,Feminino,Parda,Junho,2002,Não tem,Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,MG,3170107,Interior,Estadual,Urbana,174.969867,174.48073,Feminino,Parda,Outubro,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,NA,NA,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550100,Interior,Estadual,Urbana,198.73213,224.840891,Feminino,Branca,Maio,2003,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2111300,Capital,Estadual,Urbana,229.500782,223.138243,Feminino,NA,Fevereiro,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,178.935487,221.363383,Masculino,Não quero declarar,Novembro,2002,"Sim, um",Não sei,Não sei,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,RS,6310277,Interior,Estadual,Urbana,272.935453,279.906125,Feminino,Branca,Março,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3538600,Interior,Estadual,Urbana,324.828221,280.879769,Feminino,Parda,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2106375,Interior,Municipal,Urbana,223.971612,199.717737,Masculino,Parda,Agosto,2000,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Norte,AP,1600600,Interior,Estadual,Urbana,251.190488,160.073421,Masculino,Preta,Agosto,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Ainda não sei
2017,Nordeste,CE,2301000,Interior,Municipal,Urbana,260.665665,173.260936,Feminino,Parda,Outubro,2001,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,NA,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,231.169119,267.26423,Feminino,Preta,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Norte,AM,1302603,Capital,Estadual,Urbana,316.746301,308.66446,Masculino,Preta,Junho,2001,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Menos de 1 hora,Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Centro-Oeste,MT,5107925,Interior,Estadual,Urbana,282.210641,223.154955,Feminino,Parda,Agosto,2002,"Sim, dois",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3101706,Interior,Municipal,Urbana,248.991932,259.005077,Feminino,Parda,Maio,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5200258,Interior,Estadual,Urbana,232.227518,280.033839,Masculino,Parda,Abril,2002,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3136702,Interior,Estadual,Urbana,177.289077,171.438511,Feminino,Parda,Maio,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3503901,Interior,Estadual,Urbana,245.353787,263.201473,Masculino,NA,Março,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3518800,Interior,Estadual,Urbana,290.552106,259.466524,Masculino,Preta,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4109401,Interior,Estadual,Urbana,246.599282,258.655414,Feminino,Parda,Fevereiro,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PI,2211001,Capital,Municipal,Urbana,346.76998,402.759977,Masculino,Parda,Janeiro,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,220.075079,215.253457,Feminino,Parda,Maio,2003,"Sim, um",Nunca estudou,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3109501,Interior,Estadual,Urbana,269.838489,303.120835,Masculino,Preta,Agosto,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,MG,3118601,Interior,Municipal,Urbana,301.425663,203.12756,Masculino,Branca,Outubro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,AL,2704302,Capital,Estadual,Urbana,173.597106,215.945292,Masculino,Branca,Novembro,2000,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,188.051125,195.771236,Masculino,Preta,Novembro,2002,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2919801,Interior,Municipal,Rural,254.936175,282.021705,Masculino,Não quero declarar,Agosto,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
